"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.885542792E0,-2.215393066E-2,5.987548828E-3,9.828711090E0
3.895556792E0,-2.544708252E-2,-7.484436035E-4,9.850116577E0
3.905570792E0,-2.978805542E-2,4.490661621E-3,9.858199768E0
3.915583792E0,-2.844085693E-2,3.592529297E-3,9.846374359E0
3.925597792E0,-2.993774414E-2,7.334747314E-3,9.850116577E0
3.935611792E0,-1.541793823E-2,5.239105225E-3,9.849966888E0
3.945624792E0,-2.380050659E-2,4.640350342E-3,9.842183075E0
3.955638792E0,-2.993774414E-2,1.197509766E-3,9.838740234E0
3.965652792E0,-2.739303589E-2,4.191284180E-3,9.841284943E0
3.975666792E0,-3.682342529E-2,8.981323242E-4,9.841434631E0
3.985679792E0,-2.275268555E-2,8.382568359E-3,9.844877472E0
3.995693792E0,-2.155517578E-2,1.197509766E-3,9.845027161E0
4.005707792E0,-1.916015625E-2,-1.496887207E-4,9.849517822E0
4.015720792E0,-2.963836670E-2,-2.993774414E-4,9.843829651E0
4.025734792E0,-1.706451416E-2,2.544708252E-3,9.838141479E0
4.035748792E0,-2.320175171E-2,2.245330811E-3,9.836045837E0
4.045762792E0,-2.050735474E-2,1.197509766E-3,9.843829651E0
4.055775792E0,-2.424957275E-2,5.987548828E-4,9.846823425E0
4.065789792E0,-2.380050659E-2,6.286926270E-3,9.849368134E0
4.075803667E0,-2.529739380E-2,4.640350342E-3,9.845476227E0
4.085816667E0,-1.856140137E-2,1.062789917E-2,9.846224670E0
4.095830667E0,-2.978805542E-2,1.796264648E-3,9.839189301E0
4.105844667E0,-2.230361938E-2,5.538482666E-3,9.845176849E0
4.115858667E0,-2.903961182E-2,5.388793945E-3,9.849068756E0
4.125871667E0,-1.721420288E-2,8.083190918E-3,9.844727783E0
4.135885667E0,-1.751358032E-2,4.191284180E-3,9.834998016E0
4.145899667E0,-2.649490356E-2,7.334747314E-3,9.845625916E0
4.155912667E0,-2.933898926E-2,5.239105225E-3,9.843230896E0
4.165926667E0,-2.320175171E-2,1.945953369E-3,9.846224670E0
4.175940667E0,-2.679428101E-2,4.939727783E-3,9.849368134E0
4.185953667E0,-2.903961182E-2,3.891906738E-3,9.847871246E0
4.195967667E0,-2.305206299E-2,4.790039062E-3,9.852511597E0
4.205981667E0,-2.185455322E-2,-1.796264648E-3,9.855205994E0
4.215995667E0,-1.841171265E-2,9.280700684E-3,9.846374359E0
4.226008667E0,-2.454895020E-2,5.538482666E-3,9.853858795E0
4.236022667E0,-3.233276367E-2,-1.197509766E-3,9.843679962E0
4.246036667E0,-2.604583740E-2,-2.993774414E-4,9.844129028E0
4.256049667E0,-2.050735474E-2,-4.490661621E-4,9.845476227E0
4.266063667E0,-3.113525391E-2,2.844085693E-3,9.851763153E0
4.276077667E0,-2.260299683E-2,8.681945801E-3,9.849368134E0
4.286091667E0,-2.619552612E-2,5.538482666E-3,9.844578094E0
4.296104667E0,-3.308120728E-2,7.484436035E-3,9.848170624E0
4.306118667E0,-2.634521484E-2,6.436614990E-3,9.846224670E0
4.316132667E0,-1.706451416E-2,1.347198486E-3,9.844129028E0
4.326145667E0,-2.125579834E-2,7.035369873E-3,9.848619690E0
4.336159667E0,-2.409988403E-2,7.484436035E-3,9.845625916E0
4.346173667E0,-1.751358032E-2,8.981323242E-3,9.841284943E0
4.356187667E0,-2.948867798E-2,4.340972900E-3,9.845326538E0
4.366200667E0,-2.245330811E-2,-4.490661621E-4,9.843230896E0
4.376214667E0,-1.631607056E-2,-1.496887207E-4,9.846823425E0
4.386228667E0,-2.679428101E-2,-4.490661621E-4,9.849966888E0
4.396241667E0,-1.586700439E-2,5.688171387E-3,9.839189301E0
4.406255667E0,-2.020797729E-2,5.239105225E-3,9.841734009E0
4.416269667E0,-2.335144043E-2,2.395019531E-3,9.846524048E0
4.426283667E0,-2.529739380E-2,1.317260742E-2,9.836943970E0
4.436296667E0,-2.799179077E-2,-2.245330811E-3,9.847571869E0
4.446310667E0,-3.218307495E-2,5.987548828E-4,9.863588562E0
4.456324667E0,-2.679428101E-2,-4.191284180E-3,9.857301636E0
4.466337667E0,-3.308120728E-2,-3.891906738E-3,9.846524048E0
4.476351667E0,-2.529739380E-2,-2.844085693E-3,9.847122803E0
4.486365667E0,-3.023712158E-2,2.844085693E-3,9.846224670E0
4.496378667E0,-3.293151855E-2,8.831634521E-3,9.841135254E0
4.506392667E0,-3.263214111E-2,6.735992432E-3,9.845925293E0
4.516406667E0,-3.008743286E-2,3.442840576E-3,9.849966888E0
4.526420667E0,-3.143463135E-2,2.694396973E-3,9.837842102E0
4.536433667E0,-2.095642090E-2,7.484436035E-4,9.848769379E0
4.546447667E0,-2.245330811E-2,1.945953369E-3,9.845027161E0
4.556461667E0,-2.230361938E-2,1.796264648E-3,9.850116577E0
4.566474667E0,-1.796264648E-2,1.047821045E-2,9.848919067E0
4.576488667E0,-2.799179077E-2,5.987548828E-4,9.843979340E0
4.586502667E0,-2.484832764E-2,-4.041595459E-3,9.835896149E0
4.596516667E0,-2.784210205E-2,-4.490661621E-4,9.837842102E0
4.606529667E0,-2.395019531E-2,6.137237549E-3,9.835297394E0
4.616543667E0,-2.200424194E-2,-1.796264648E-3,9.841584320E0
4.626557667E0,-3.068618774E-2,1.646575928E-3,9.845176849E0
4.636570667E0,-2.574645996E-2,8.382568359E-3,9.855954437E0
4.646584667E0,-2.933898926E-2,-1.796264648E-3,9.844877472E0
4.656598667E0,-2.724334717E-2,7.634124756E-3,9.827064514E0
4.666612667E0,-2.814147949E-2,1.032852173E-2,9.844278717E0
4.676625667E0,-2.589614868E-2,8.831634521E-3,9.846524048E0
4.686639667E0,-2.514770508E-2,7.484436035E-4,9.848919067E0
4.696653667E0,-1.916015625E-2,-1.047821045E-3,9.854307861E0
4.706666667E0,-2.814147949E-2,4.191284180E-3,9.847871246E0
4.716680667E0,-3.397933960E-2,7.634124756E-3,9.848320312E0
4.726694667E0,-2.065704346E-2,1.152603149E-2,9.848020935E0
4.736708667E0,-2.409988403E-2,7.484436035E-4,9.842033386E0
4.746721667E0,-2.589614868E-2,2.544708252E-3,9.843679962E0
4.756735667E0,-3.083587646E-2,5.239105225E-3,9.842183075E0
4.766749667E0,-2.514770508E-2,7.933502197E-3,9.837393036E0
4.776762667E0,-3.248245239E-2,7.334747314E-3,9.852212219E0
4.786776667E0,-2.305206299E-2,4.790039062E-3,9.851763153E0
4.796790667E0,-2.335144043E-2,5.239105225E-3,9.841284943E0
4.806803667E0,-3.113525391E-2,1.496887207E-3,9.839039612E0
4.816817667E0,-2.634521484E-2,-5.688171387E-3,9.842183075E0
4.826831667E0,-2.454895020E-2,1.945953369E-3,9.838440857E0
4.836845667E0,-2.275268555E-2,2.245330811E-3,9.855505371E0
4.846858667E0,-2.829116821E-2,5.388793945E-3,9.839638367E0
4.856872667E0,-2.050735474E-2,5.688171387E-3,9.851912842E0
4.866886667E0,-2.814147949E-2,4.640350342E-3,9.853260040E0
4.876899667E0,-3.353027344E-2,-0.000000000E0,9.847721558E0
4.886913667E0,-2.499801636E-2,6.885681152E-3,9.839338989E0
4.896927667E0,-2.874023438E-2,-1.646575928E-3,9.848919067E0
4.906941667E0,-3.038681030E-2,2.694396973E-3,9.856702881E0
4.916954667E0,-2.499801636E-2,-8.981323242E-4,9.842183075E0
4.926968667E0,-2.305206299E-2,-3.143463135E-3,9.843530273E0
4.936982667E0,-2.185455322E-2,2.844085693E-3,9.850116577E0
4.946995667E0,-2.200424194E-2,1.496887207E-4,9.848320312E0
4.957009667E0,-1.901046753E-2,9.131011963E-3,9.842033386E0
4.967023667E0,-3.038681030E-2,2.544708252E-3,9.843829651E0
4.977037667E0,-2.694396973E-2,9.729766846E-3,9.857451324E0
4.987050667E0,-1.706451416E-2,1.017883301E-2,9.855355682E0
4.997064667E0,-2.424957275E-2,3.143463135E-3,9.844129028E0
5.007078667E0,-2.230361938E-2,1.347198486E-3,9.851314087E0
5.017091667E0,-3.068618774E-2,7.035369873E-3,9.838889923E0
5.027105667E0,-2.694396973E-2,2.844085693E-3,9.849517822E0
5.037119667E0,-2.215393066E-2,2.245330811E-3,9.843679962E0
5.047133667E0,-3.098556519E-2,5.837860107E-3,9.836644592E0
5.057146667E0,-3.203338623E-2,1.047821045E-3,9.840985565E0
5.067160667E0,-3.547622681E-2,4.790039062E-3,9.841734009E0
5.077175042E0,-3.457809448E-2,4.340972900E-3,9.841434631E0
5.087188042E0,-2.305206299E-2,2.993774414E-3,9.848619690E0
5.097202042E0,-2.604583740E-2,7.484436035E-4,9.835896149E0
5.107216042E0,-2.260299683E-2,3.442840576E-3,9.840087433E0
5.117230042E0,-3.008743286E-2,5.538482666E-3,9.840087433E0
5.127243042E0,-2.754272461E-2,-6.286926270E-3,9.842183075E0
5.137257042E0,-2.814147949E-2,4.191284180E-3,9.834848328E0
5.147271042E0,-2.559677124E-2,4.340972900E-3,9.841434631E0
5.157284042E0,-2.080673218E-2,3.891906738E-3,9.848470001E0
5.167298042E0,-3.008743286E-2,2.544708252E-3,9.850415955E0
5.177312042E0,-2.739303589E-2,4.640350342E-3,9.840985565E0
5.187325042E0,-2.260299683E-2,5.987548828E-3,9.845925293E0
5.197339042E0,-2.035766602E-2,6.885681152E-3,9.836943970E0
5.207353042E0,-2.454895020E-2,4.790039062E-3,9.844727783E0
5.217367042E0,-2.380050659E-2,-1.646575928E-3,9.849667511E0
5.227380042E0,-2.320175171E-2,-1.496887207E-3,9.847122803E0
5.237394042E0,-1.736389160E-2,-7.933502197E-3,9.851463776E0
5.247408042E0,-2.544708252E-2,1.945953369E-3,9.852810974E0
5.257421042E0,-2.350112915E-2,-5.987548828E-4,9.842931519E0
5.267435042E0,-2.784210205E-2,8.981323242E-4,9.848020935E0
5.277449042E0,-3.203338623E-2,1.047821045E-2,9.843230896E0
5.287463042E0,-2.350112915E-2,7.783813477E-3,9.835596771E0
5.297476042E0,-1.766326904E-2,4.041595459E-3,9.838740234E0
5.307490042E0,-2.664459229E-2,-0.000000000E0,9.841883698E0
5.317504042E0,-2.649490356E-2,4.191284180E-3,9.834998016E0
5.327517042E0,-3.218307495E-2,6.137237549E-3,9.842332764E0
5.337531042E0,-2.484832764E-2,3.442840576E-3,9.850415955E0
5.347545042E0,-2.484832764E-2,-4.490661621E-3,9.839039612E0
5.357559042E0,-2.499801636E-2,1.496887207E-4,9.849817200E0
5.367572042E0,-3.083587646E-2,1.646575928E-3,9.844278717E0
5.377586042E0,-2.709365845E-2,7.035369873E-3,9.841434631E0
5.387600042E0,-2.903961182E-2,9.280700684E-3,9.843230896E0
5.397613042E0,-2.050735474E-2,6.286926270E-3,9.845176849E0
5.407627042E0,-2.260299683E-2,3.143463135E-3,9.838291168E0
5.417641042E0,-1.930984497E-2,2.993774414E-4,9.840686188E0
5.427654042E0,-2.484832764E-2,3.143463135E-3,9.855205994E0
5.437668042E0,-2.799179077E-2,4.640350342E-3,9.849966888E0
5.447682042E0,-2.859054565E-2,3.442840576E-3,9.842033386E0
5.457696042E0,-3.053649902E-2,1.047821045E-3,9.859097900E0
5.467709042E0,-2.260299683E-2,-1.197509766E-3,9.851164398E0
5.477723042E0,-2.694396973E-2,4.041595459E-3,9.839488678E0
5.487737042E0,-2.439926147E-2,9.729766846E-3,9.832752686E0
5.497750042E0,-2.395019531E-2,2.544708252E-3,9.840536499E0
5.507764042E0,-3.008743286E-2,3.293151855E-3,9.837243347E0
5.517778042E0,-2.589614868E-2,4.191284180E-3,9.851763153E0
5.527792042E0,-2.859054565E-2,-2.544708252E-3,9.855355682E0
5.537805042E0,-2.978805542E-2,1.197509766E-3,9.856702881E0
5.547819042E0,-1.901046753E-2,2.993774414E-4,9.851164398E0
5.557833042E0,-2.829116821E-2,6.586303711E-3,9.843081207E0
5.567846042E0,-2.844085693E-2,5.837860107E-3,9.842931519E0
5.577860042E0,-2.664459229E-2,-7.484436035E-4,9.851164398E0
5.587874042E0,-2.275268555E-2,6.286926270E-3,9.845476227E0
5.597888042E0,-2.335144043E-2,8.981323242E-3,9.850266266E0
5.607901042E0,-1.945953369E-2,7.484436035E-4,9.850715332E0
5.617915042E0,-3.502716064E-2,-1.197509766E-3,9.838291168E0
5.627929042E0,-2.185455322E-2,4.041595459E-3,9.846224670E0
5.637942042E0,-2.320175171E-2,4.490661621E-3,9.841883698E0
5.647956042E0,-3.023712158E-2,1.646575928E-3,9.841584320E0
5.657970042E0,-2.634521484E-2,2.694396973E-3,9.842632141E0
5.667983042E0,-2.724334717E-2,7.035369873E-3,9.845625916E0
5.677997042E0,-2.454895020E-2,-6.436614990E-3,9.857750702E0
5.688011042E0,-2.095642090E-2,5.987548828E-4,9.841734009E0
5.698025042E0,-2.559677124E-2,2.844085693E-3,9.838440857E0
5.708038042E0,-1.916015625E-2,8.681945801E-3,9.832303619E0
5.718052042E0,-2.155517578E-2,1.092727661E-2,9.845476227E0
5.728066042E0,-2.664459229E-2,-1.347198486E-3,9.853709106E0
5.738079042E0,-3.353027344E-2,6.735992432E-3,9.858349457E0
5.748093042E0,-2.469863892E-2,1.571731567E-2,9.844877472E0
5.758107042E0,-2.799179077E-2,2.694396973E-3,9.848919067E0
5.768121042E0,-2.948867798E-2,5.089416504E-3,9.842482452E0
5.778134042E0,-3.083587646E-2,2.694396973E-3,9.844129028E0
5.788148042E0,-3.338058472E-2,8.083190918E-3,9.847122803E0
5.798162042E0,-2.424957275E-2,-1.646575928E-3,9.849966888E0
5.808175042E0,-2.514770508E-2,7.334747314E-3,9.846224670E0
5.818189042E0,-2.709365845E-2,7.484436035E-3,9.850116577E0
5.828203042E0,-3.158432007E-2,1.002914429E-2,9.846224670E0
5.838217042E0,-2.125579834E-2,3.143463135E-3,9.845326538E0
5.848230042E0,-2.125579834E-2,2.245330811E-3,9.845476227E0
5.858244042E0,-3.023712158E-2,5.538482666E-3,9.844278717E0
5.868258042E0,-2.709365845E-2,-3.592529297E-3,9.834848328E0
5.878271042E0,-3.218307495E-2,5.089416504E-3,9.832303619E0
5.888285042E0,-2.799179077E-2,3.592529297E-3,9.848919067E0
5.898299042E0,-3.263214111E-2,-1.796264648E-3,9.836345215E0
5.908312042E0,-2.185455322E-2,3.293151855E-3,9.845176849E0
5.918326042E0,-2.170486450E-2,-3.891906738E-3,9.849517822E0
5.928340042E0,-2.484832764E-2,-4.490661621E-4,9.850116577E0
5.938354042E0,-2.724334717E-2,3.742218018E-3,9.849218445E0
5.948367042E0,-2.963836670E-2,-1.496887207E-3,9.843829651E0
5.958381042E0,-3.547622681E-2,-0.000000000E0,9.831704865E0
5.968395042E0,-2.275268555E-2,4.041595459E-3,9.848619690E0
5.978408042E0,-3.547622681E-2,-7.484436035E-4,9.845326538E0
5.988422042E0,-2.918930054E-2,4.490661621E-3,9.842781830E0
5.998436042E0,-2.065704346E-2,1.197509766E-3,9.846224670E0
6.008450042E0,-1.541793823E-2,1.197509766E-3,9.845925293E0
6.018463042E0,-2.754272461E-2,4.340972900E-3,9.840386810E0
6.028477042E0,-2.664459229E-2,8.981323242E-3,9.835746460E0
6.038491042E0,-3.847000122E-2,7.484436035E-4,9.848320312E0
6.048504042E0,-1.526824951E-2,-4.490661621E-4,9.850715332E0
6.058518042E0,-2.305206299E-2,4.340972900E-3,9.855655060E0
6.068532042E0,-3.098556519E-2,7.334747314E-3,9.850415955E0
6.078546042E0,-3.367996216E-2,8.831634521E-3,9.842033386E0
6.088559042E0,-2.679428101E-2,3.891906738E-3,9.842183075E0
6.098573042E0,-2.395019531E-2,2.245330811E-3,9.844129028E0
6.108587042E0,-2.110610962E-2,7.634124756E-3,9.856104126E0
6.118600042E0,-2.529739380E-2,-1.347198486E-3,9.844727783E0
6.128614042E0,-2.185455322E-2,1.646575928E-3,9.849817200E0
6.138628042E0,-2.260299683E-2,4.490661621E-3,9.837393036E0
6.148642042E0,-2.874023438E-2,-2.993774414E-4,9.831854553E0
6.158655042E0,-2.649490356E-2,3.442840576E-3,9.840985565E0
6.168669042E0,-2.649490356E-2,6.586303711E-3,9.849667511E0
6.178683042E0,-2.918930054E-2,3.742218018E-3,9.837243347E0
6.188696042E0,-2.619552612E-2,8.083190918E-3,9.832602997E0
6.198710042E0,-2.649490356E-2,4.939727783E-3,9.837243347E0
6.208724042E0,-3.547622681E-2,1.347198486E-3,9.840237122E0
6.218737042E0,-2.574645996E-2,7.035369873E-3,9.843530273E0
6.228751042E0,-2.409988403E-2,-1.347198486E-3,9.844727783E0
6.238765042E0,-2.544708252E-2,7.185058594E-3,9.837692413E0
6.248779042E0,-2.664459229E-2,4.191284180E-3,9.838141479E0
6.258792042E0,-2.754272461E-2,4.041595459E-3,9.840237122E0
6.268806042E0,-3.113525391E-2,3.143463135E-3,9.840087433E0
6.278820042E0,-2.395019531E-2,4.490661621E-4,9.839189301E0
6.288833042E0,-1.841171265E-2,7.484436035E-4,9.849368134E0
6.298847042E0,-2.335144043E-2,3.293151855E-3,9.846823425E0
6.308861042E0,-2.245330811E-2,1.496887207E-3,9.858499146E0
6.318875042E0,-2.709365845E-2,5.538482666E-3,9.840386810E0
6.328888042E0,-2.454895020E-2,-2.993774414E-3,9.850865021E0
6.338902042E0,-2.574645996E-2,3.592529297E-3,9.853110352E0
6.348916042E0,-3.143463135E-2,2.993774414E-3,9.838440857E0
6.358929042E0,-2.709365845E-2,5.987548828E-4,9.842931519E0
6.368943042E0,-2.424957275E-2,3.742218018E-3,9.853110352E0
6.378957042E0,-3.008743286E-2,1.047821045E-3,9.843081207E0
6.388970042E0,-2.754272461E-2,1.796264648E-3,9.852661285E0
6.398984042E0,-2.005828857E-2,-0.000000000E0,9.850715332E0
6.408998042E0,-3.218307495E-2,5.089416504E-3,9.840536499E0
6.419012042E0,-2.739303589E-2,3.592529297E-3,9.839937744E0
6.429025042E0,-2.784210205E-2,5.837860107E-3,9.853858795E0
6.439039042E0,-1.766326904E-2,5.688171387E-3,9.845625916E0
6.449053042E0,-3.293151855E-2,4.340972900E-3,9.847272491E0
6.459066042E0,-2.365081787E-2,4.041595459E-3,9.840087433E0
6.469080042E0,-2.095642090E-2,4.790039062E-3,9.838889923E0
6.479094042E0,-1.556762695E-2,7.484436035E-4,9.840985565E0
6.489108042E0,-3.113525391E-2,1.796264648E-3,9.847272491E0
6.499121042E0,-2.664459229E-2,1.796264648E-3,9.856852570E0
6.509135042E0,-2.125579834E-2,-7.484436035E-4,9.843829651E0
6.519149042E0,-2.469863892E-2,7.484436035E-4,9.838889923E0
6.529162042E0,-2.963836670E-2,-1.945953369E-3,9.844278717E0
6.539176042E0,-3.248245239E-2,4.490661621E-3,9.833800507E0
6.549190042E0,-3.412902832E-2,3.891906738E-3,9.844727783E0
6.559204042E0,-3.113525391E-2,7.484436035E-4,9.850266266E0
6.569217042E0,-3.053649902E-2,4.041595459E-3,9.841734009E0
6.579231042E0,-3.233276367E-2,9.280700684E-3,9.839189301E0
6.589245042E0,-2.065704346E-2,9.430389404E-3,9.835746460E0
6.599258042E0,-1.556762695E-2,4.490661621E-3,9.842183075E0
6.609272042E0,-2.799179077E-2,4.490661621E-4,9.852661285E0
6.619286042E0,-2.769241333E-2,1.047821045E-3,9.840985565E0
6.629300042E0,-2.903961182E-2,4.640350342E-3,9.845176849E0
6.639313042E0,-2.080673218E-2,-2.844085693E-3,9.842332764E0
6.649327042E0,-2.305206299E-2,4.191284180E-3,9.846823425E0
6.659341042E0,-2.065704346E-2,9.580078125E-3,9.843230896E0
6.669354042E0,-2.395019531E-2,1.047821045E-3,9.847122803E0
6.679368042E0,-1.706451416E-2,-1.646575928E-3,9.842632141E0
6.689382042E0,-1.871109009E-2,2.694396973E-3,9.844727783E0
6.699395042E0,-2.035766602E-2,1.347198486E-3,9.849667511E0
6.709409042E0,-1.975891113E-2,5.837860107E-3,9.849966888E0
6.719423042E0,-2.395019531E-2,7.484436035E-3,9.838740234E0
6.729437042E0,-3.382965088E-2,1.062789917E-2,9.848020935E0
6.739450042E0,-2.724334717E-2,7.035369873E-3,9.841883698E0
6.749464042E0,-2.469863892E-2,3.742218018E-3,9.838291168E0
6.759478042E0,-2.918930054E-2,5.987548828E-3,9.833201752E0
6.769491042E0,-2.439926147E-2,-4.490661621E-4,9.839638367E0
6.779505042E0,-2.874023438E-2,4.490661621E-3,9.852810974E0
6.789519042E0,-2.814147949E-2,4.490661621E-3,9.842332764E0
6.799533042E0,-2.619552612E-2,3.891906738E-3,9.843979340E0
6.809546042E0,-2.514770508E-2,2.245330811E-3,9.843081207E0
6.819560042E0,-2.514770508E-2,2.694396973E-3,9.849068756E0
6.829574042E0,-2.395019531E-2,-5.987548828E-4,9.838889923E0
6.839587042E0,-3.173400879E-2,1.796264648E-3,9.844727783E0
6.849601042E0,-2.589614868E-2,3.592529297E-3,9.832004242E0
6.859615042E0,-2.335144043E-2,5.688171387E-3,9.843380585E0
6.869629042E0,-2.499801636E-2,6.885681152E-3,9.843530273E0
6.879642042E0,-2.499801636E-2,-1.347198486E-3,9.849517822E0
6.889656042E0,-2.918930054E-2,1.646575928E-3,9.842183075E0
6.899670042E0,-2.619552612E-2,5.688171387E-3,9.849068756E0
6.909683042E0,-2.260299683E-2,5.987548828E-3,9.845176849E0
6.919697042E0,-1.945953369E-2,7.035369873E-3,9.835746460E0
6.929711042E0,-2.604583740E-2,-1.496887207E-4,9.838740234E0
6.939724042E0,-2.469863892E-2,7.484436035E-4,9.839338989E0
6.949738042E0,-2.260299683E-2,7.933502197E-3,9.844727783E0
6.959752042E0,-2.649490356E-2,4.939727783E-3,9.834249573E0
6.969766042E0,-2.185455322E-2,5.987548828E-4,9.839638367E0
6.979779042E0,-2.679428101E-2,1.347198486E-3,9.844428406E0
6.989793042E0,-2.409988403E-2,4.640350342E-3,9.853559418E0
6.999807042E0,-3.068618774E-2,6.885681152E-3,9.847122803E0
7.009820042E0,-2.245330811E-2,8.382568359E-3,9.845027161E0
7.019834042E0,-2.649490356E-2,-1.496887207E-4,9.843081207E0
7.029848042E0,-2.649490356E-2,-0.000000000E0,9.846673737E0
7.039862042E0,-2.245330811E-2,2.844085693E-3,9.841883698E0
7.049875042E0,-3.218307495E-2,-4.191284180E-3,9.848919067E0
7.059889042E0,-3.382965088E-2,-6.137237549E-3,9.844578094E0
7.069903042E0,-2.065704346E-2,2.993774414E-3,9.840087433E0
7.079915667E0,-3.397933960E-2,9.280700684E-3,9.837692413E0
7.089929667E0,-2.619552612E-2,1.347198486E-3,9.848619690E0
7.099943667E0,-1.856140137E-2,5.688171387E-3,9.845625916E0
7.109957667E0,-2.050735474E-2,-1.496887207E-3,9.840835876E0
7.119970667E0,-1.616638184E-2,3.891906738E-3,9.847721558E0
7.129984667E0,-2.874023438E-2,5.239105225E-3,9.840686188E0
7.139998667E0,-2.963836670E-2,1.002914429E-2,9.847871246E0
7.150011667E0,-2.409988403E-2,7.484436035E-4,9.847871246E0
7.160025667E0,-1.975891113E-2,4.041595459E-3,9.833501129E0
7.170039667E0,-2.275268555E-2,2.095642090E-3,9.833052063E0
7.180052667E0,-2.619552612E-2,1.646575928E-3,9.858499146E0
7.190066667E0,-2.454895020E-2,-4.490661621E-4,9.851613464E0
7.200080667E0,-2.335144043E-2,7.484436035E-4,9.852810974E0
7.210094667E0,-2.888992310E-2,3.592529297E-3,9.834848328E0
7.220107667E0,-2.963836670E-2,4.490661621E-3,9.833950195E0
7.230121667E0,-2.035766602E-2,1.646575928E-3,9.850116577E0
7.240135667E0,-1.856140137E-2,-2.694396973E-3,9.849068756E0
7.250148667E0,-1.377136230E-2,2.245330811E-3,9.848619690E0
7.260162667E0,-1.975891113E-2,2.694396973E-3,9.846973114E0
7.270176667E0,-2.350112915E-2,3.742218018E-3,9.853110352E0
7.280190667E0,-1.990859985E-2,1.092727661E-2,9.849966888E0
7.290203667E0,-2.559677124E-2,6.286926270E-3,9.841734009E0
7.300217667E0,-1.481918335E-2,5.688171387E-3,9.838291168E0
7.310231667E0,-2.559677124E-2,4.191284180E-3,9.837692413E0
7.320244667E0,-3.053649902E-2,3.143463135E-3,9.855804749E0
7.330258667E0,-2.694396973E-2,7.783813477E-3,9.842482452E0
7.340272667E0,-2.230361938E-2,4.640350342E-3,9.849517822E0
7.350286667E0,-2.155517578E-2,-7.783813477E-3,9.849218445E0
7.360299667E0,-2.589614868E-2,1.496887207E-4,9.847571869E0
7.370313667E0,-3.188369751E-2,3.293151855E-3,9.836644592E0
7.380327667E0,-3.592529297E-2,2.993774414E-3,9.839638367E0
7.390340667E0,-2.694396973E-2,-1.496887207E-3,9.838291168E0
7.400354667E0,-1.990859985E-2,5.089416504E-3,9.846374359E0
7.410368667E0,-2.739303589E-2,1.496887207E-3,9.851613464E0
7.420381667E0,-2.619552612E-2,1.496887207E-3,9.843380585E0
7.430395667E0,-2.409988403E-2,6.735992432E-3,9.830956421E0
7.440409667E0,-2.544708252E-2,1.347198486E-3,9.838141479E0
7.450423667E0,-2.619552612E-2,2.245330811E-3,9.840386810E0
7.460436667E0,-2.529739380E-2,4.340972900E-3,9.844428406E0
7.470450667E0,-2.454895020E-2,4.939727783E-3,9.843979340E0
7.480464667E0,-2.724334717E-2,7.185058594E-3,9.845925293E0
7.490478667E0,-2.888992310E-2,7.484436035E-4,9.842033386E0
7.500491667E0,-2.948867798E-2,2.993774414E-3,9.840835876E0
7.510505667E0,-3.113525391E-2,9.280700684E-3,9.854008484E0
7.520519667E0,-2.604583740E-2,3.891906738E-3,9.833950195E0
7.530532667E0,-2.170486450E-2,2.694396973E-3,9.843829651E0
7.540546667E0,-2.035766602E-2,4.340972900E-3,9.852511597E0
7.550560667E0,-2.499801636E-2,1.242416382E-2,9.853559418E0
7.560573667E0,-1.856140137E-2,-2.245330811E-3,9.840237122E0
7.570587667E0,-2.095642090E-2,1.496887207E-4,9.849218445E0
7.580601667E0,-2.739303589E-2,-7.484436035E-4,9.840386810E0
