"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.716873308E1,-7.408226013E0,2.538774300E1,-4.866079712E1
1.717874708E1,-7.142066956E0,2.488644600E1,-4.843606567E1
1.718876108E1,-6.659889221E0,2.473314095E1,-4.867971802E1
1.719877408E1,-6.218055725E0,2.432868004E1,-4.937207031E1
1.720878808E1,-6.273567200E0,2.387387276E1,-4.948104858E1
1.721880208E1,-6.012306213E0,2.342854309E1,-4.953945923E1
1.722881508E1,-5.658119202E0,2.239906693E1,-4.985571289E1
1.723882908E1,-5.426597595E0,2.182117081E1,-4.993936157E1
1.724884308E1,-5.167793274E0,2.076004601E1,-5.086627197E1
1.725885708E1,-4.718620300E0,2.007327271E1,-5.137326050E1
1.726887008E1,-4.459022522E0,1.896158791E1,-5.168234253E1
1.727888408E1,-4.081352234E0,1.782202721E1,-5.161633301E1
1.728889808E1,-3.342445374E0,1.679342079E1,-5.197741699E1
1.729891108E1,-3.065666199E0,1.586449528E1,-5.241775513E1
1.730892508E1,-2.869804382E0,1.464854622E1,-5.295257568E1
1.731893908E1,-2.490501404E0,1.347334003E1,-5.318850708E1
1.732895308E1,-2.490501404E0,1.347334003E1,-5.318850708E1
1.733896608E1,-2.559196472E0,1.232107162E1,-5.351608276E1
1.734898008E1,-2.287666321E0,1.124088287E1,-5.400512695E1
1.735899408E1,-2.131401062E0,1.032925034E1,-5.408071899E1
1.736900708E1,-1.896186829E0,9.113059044E0,-5.421261597E1
1.737902108E1,-1.786460876E0,8.170851707E0,-5.484371948E1
1.738903508E1,-1.262855530E0,7.108792305E0,-5.487530518E1
1.739904908E1,-1.309196472E0,6.146123886E0,-5.500335693E1
1.740906208E1,-1.173934937E0,5.082869530E0,-5.500460815E1
1.741907608E1,-9.656829834E-1,4.450681686E0,-5.537170410E1
1.742909008E1,-7.785797119E-1,3.347393036E0,-5.564840698E1
1.743910308E1,-8.699417114E-1,2.490959883E0,-5.537841797E1
1.744911708E1,-5.899124146E-1,1.501801491E0,-5.529318237E1
1.745913108E1,-3.340530396E-1,7.924143672E-1,-5.519204712E1
1.746914508E1,-9.129333496E-2,-2.919001579E-1,-5.519790649E1
1.747915808E1,2.245330811E-1,-8.392608166E-1,-5.521966553E1
1.748917208E1,6.991653442E-1,-1.754415989E0,-5.519854736E1
1.749918608E1,8.618698120E-1,-2.431192160E0,-5.483514404E1
1.750919908E1,1.168334961E0,-3.317094564E0,-5.493682861E1
1.751921308E1,1.539672852E0,-4.086692810E0,-5.483685303E1
1.752922708E1,2.009902954E0,-4.919445992E0,-5.459353638E1
1.753924108E1,2.280929565E0,-5.772259712E0,-5.461691284E1
1.754925408E1,2.698005676E0,-6.496963501E0,-5.463153076E1
1.755926808E1,2.828285217E0,-7.322955132E0,-5.436486816E1
1.756928208E1,3.104927063E0,-8.480867386E0,-5.421121216E1
1.757929508E1,3.024803162E0,-9.292448044E0,-5.395632935E1
1.758930908E1,2.967819214E0,-1.019559479E1,-5.347317505E1
1.759932308E1,3.151161194E0,-1.092915535E1,-5.382882690E1
1.760933708E1,3.365783691E0,-1.193527031E1,-5.361206055E1
1.761935008E1,3.706260681E0,-1.298505211E1,-5.314578247E1
1.762936408E1,3.783088684E0,-1.367689228E1,-5.298577881E1
1.763937808E1,3.907684326E0,-1.451889992E1,-5.244479370E1
1.764939108E1,4.000610352E0,-1.552436447E1,-5.206381226E1
1.765940508E1,3.922454834E0,-1.600539207E1,-5.159362793E1
1.766941908E1,3.834732056E0,-1.705728531E1,-5.202407837E1
1.767943308E1,3.821868896E0,-1.747623825E1,-5.173748779E1
1.768944608E1,4.182800293E0,-1.773165321E1,-5.108840942E1
1.769946008E1,4.213752747E0,-1.836692429E1,-5.107611084E1
1.770947408E1,4.574310303E0,-1.874177170E1,-5.094213867E1
1.771948708E1,4.673042297E0,-1.913958549E1,-5.092077637E1
1.772950108E1,4.772331238E0,-1.946490479E1,-5.087405396E1
1.773951508E1,4.799148560E0,-1.957155418E1,-5.081555176E1
1.774952908E1,4.890029907E0,-1.975158691E1,-5.041082764E1
1.775954208E1,4.921287537E0,-2.006819344E1,-5.037710571E1
1.776955608E1,4.857742310E0,-2.017752647E1,-5.021350098E1
1.777957008E1,5.045341492E0,-2.059942627E1,-5.011712646E1
1.778958308E1,5.250236511E0,-2.063586426E1,-5.035644531E1
1.779959708E1,5.100906372E0,-2.100219345E1,-5.022933960E1
1.780961108E1,5.123703003E0,-2.117788887E1,-4.962637329E1
1.781962508E1,4.843612671E0,-2.140826988E1,-4.948828125E1
1.782963808E1,4.934951782E0,-2.163011169E1,-4.956072998E1
1.783965208E1,4.872749329E0,-2.176657295E1,-4.936294556E1
1.784966608E1,5.057785034E0,-2.189717102E1,-4.944143677E1
1.785967908E1,4.965988159E0,-2.223851395E1,-4.960934448E1
1.786969308E1,4.992538452E0,-2.260683823E1,-4.931558228E1
1.787970708E1,5.087905884E0,-2.281032562E1,-4.892236328E1
1.788972108E1,5.044822693E0,-2.309237862E1,-4.881439209E1
1.789973408E1,5.073158264E0,-2.334200478E1,-4.855044556E1
1.790974808E1,5.098884583E0,-2.370236778E1,-4.888024902E1
1.791976208E1,5.156005859E0,-2.403377342E1,-4.851593018E1
1.792977508E1,5.263404846E0,-2.429498863E1,-4.860937500E1
1.793978908E1,5.393127441E0,-2.452622986E1,-4.837573242E1
1.794980308E1,5.270729065E0,-2.488123894E1,-4.801000977E1
1.795981708E1,5.328865051E0,-2.518828583E1,-4.819216919E1
1.796983008E1,5.409530640E0,-2.521897697E1,-4.811700439E1
1.797984408E1,5.405181885E0,-2.538901711E1,-4.783026123E1
1.798985808E1,5.388038635E0,-2.550908661E1,-4.794998169E1
1.799987108E1,5.377479553E0,-2.561753082E1,-4.807470703E1
1.800988508E1,5.171943665E0,-2.578185463E1,-4.824182129E1
1.801989908E1,5.039321899E0,-2.568033981E1,-4.795358276E1
1.802991308E1,5.189651489E0,-2.548112488E1,-4.820114136E1
1.803992608E1,5.364791870E0,-2.512129021E1,-4.826394653E1
1.804994008E1,5.327758789E0,-2.498370552E1,-4.797024536E1
1.805995408E1,5.335670471E0,-2.486587715E1,-4.804412842E1
1.806996708E1,5.436553955E0,-2.455659294E1,-4.813259888E1
1.807998108E1,5.393859863E0,-2.449269295E1,-4.808984375E1
1.808999529E1,5.347427368E0,-2.414335823E1,-4.842132568E1
1.810000929E1,5.156608582E0,-2.382548332E1,-4.870440674E1
1.811002229E1,5.335983276E0,-2.374753380E1,-4.885040283E1
1.812003629E1,5.275512695E0,-2.330512619E1,-4.909509277E1
1.813005029E1,5.376068115E0,-2.286535645E1,-4.900384521E1
1.814006329E1,5.263259888E0,-2.236102676E1,-4.933709717E1
1.815007729E1,5.466522217E0,-2.194695854E1,-4.902920532E1
1.816009129E1,5.450851440E0,-2.152220726E1,-4.926956177E1
1.817010529E1,5.657836914E0,-2.090126801E1,-4.940969849E1
1.818011829E1,5.608924866E0,-2.048328972E1,-4.982934570E1
1.819013229E1,5.499153137E0,-1.986148262E1,-5.035580444E1
1.820014629E1,5.469650269E0,-1.950134087E1,-5.059585571E1
1.821015929E1,5.414733887E0,-1.910788536E1,-5.112643433E1
1.822017329E1,4.935394287E0,-1.853953934E1,-5.112924194E1
1.823018729E1,4.748672485E0,-1.808223343E1,-5.127099609E1
1.824020129E1,4.245536804E0,-1.737158966E1,-5.145669556E1
1.825021429E1,3.727912903E0,-1.650690651E1,-5.181091309E1
1.826022829E1,3.539909363E0,-1.570224953E1,-5.209246826E1
1.827024229E1,3.055526733E0,-1.485561943E1,-5.286090088E1
1.828025629E1,2.632507324E0,-1.395893764E1,-5.286700439E1
1.829026929E1,2.346145630E0,-1.298007965E1,-5.321920776E1
1.830028329E1,1.842674255E0,-1.193635273E1,-5.334152222E1
1.831029729E1,1.448837280E0,-1.093606758E1,-5.367846680E1
1.832031029E1,8.860702515E-1,-9.989070892E0,-5.375384521E1
1.833032429E1,7.265319824E-1,-8.927384377E0,-5.394519043E1
1.834033829E1,2.213439941E-1,-8.007885933E0,-5.398303223E1
1.835035229E1,2.213439941E-1,-8.007885933E0,-5.398303223E1
1.836036529E1,1.384201050E-1,-7.223246574E0,-5.436282349E1
1.837037929E1,-3.530578613E-1,-6.402061462E0,-5.457723999E1
1.838039329E1,-3.340377808E-1,-5.200936317E0,-5.484906006E1
1.839040629E1,-2.479782104E-1,-4.458926201E0,-5.481478882E1
1.840042029E1,-5.715942383E-1,-3.674435377E0,-5.542587280E1
1.841043429E1,-6.376495361E-1,-2.818743944E0,-5.523922729E1
1.842044829E1,-8.043212891E-1,-1.813105822E0,-5.552560425E1
1.843046129E1,-1.046180725E0,-9.546644688E-1,-5.551086426E1
1.844047529E1,-9.209442139E-1,-2.930593491E-2,-5.542755127E1
1.845048929E1,-1.108177185E0,8.017460704E-1,-5.525253296E1
1.846050229E1,-1.145065308E0,1.370816231E0,-5.525796509E1
1.847051629E1,-1.199333191E0,2.085608482E0,-5.522470093E1
1.848053029E1,-1.282493591E0,3.017753124E0,-5.547589111E1
1.849054429E1,-1.297904968E0,4.010284424E0,-5.507659912E1
1.850055729E1,-1.599082947E0,4.788267136E0,-5.522229004E1
1.851057129E1,-1.554862976E0,5.859815598E0,-5.507693481E1
1.852058529E1,-1.435554504E0,6.944517136E0,-5.500119019E1
1.853059829E1,-1.595283508E0,7.958439827E0,-5.487619019E1
1.854061229E1,-1.737037659E0,8.990751266E0,-5.473739624E1
1.855062629E1,-1.985069275E0,1.016668892E1,-5.484890747E1
1.856064029E1,-2.218757629E0,1.114330864E1,-5.428637695E1
1.857065329E1,-1.991081238E0,1.218690109E1,-5.428366089E1
1.858066729E1,-1.890281677E0,1.316874313E1,-5.373242188E1
1.859068129E1,-2.225212097E0,1.433701897E1,-5.348345947E1
1.860069529E1,-2.250282288E0,1.519747353E1,-5.334652710E1
1.861070829E1,-2.405647278E0,1.669671249E1,-5.290777588E1
1.862072229E1,-2.559928894E0,1.781262398E1,-5.226000977E1
1.863073629E1,-2.694496155E0,1.925778008E1,-5.190979004E1
1.864074929E1,-2.929862976E0,2.020232010E1,-5.112463379E1
1.865076329E1,-3.372535706E0,2.160995674E1,-5.042626953E1
1.866077729E1,-3.565834045E0,2.305791855E1,-5.008770752E1
1.867079129E1,-3.876075745E0,2.425720596E1,-4.925622559E1
1.868080429E1,-4.129539490E0,2.565733147E1,-4.847912598E1
1.869081829E1,-4.282051086E0,2.705025673E1,-4.772644043E1
1.870083229E1,-4.378273010E0,2.790979767E1,-4.684875488E1
1.871084529E1,-4.640998840E0,2.906750870E1,-4.632681274E1
1.872085929E1,-5.028816223E0,2.991683578E1,-4.569967651E1
1.873087329E1,-5.408912659E0,3.073407555E1,-4.525677490E1
1.874088729E1,-5.547843933E0,3.171407700E1,-4.426834106E1
1.875090029E1,-5.629005432E0,3.263470078E1,-4.379507446E1
1.876091429E1,-5.895652771E0,3.356377411E1,-4.299810791E1
1.877092829E1,-6.155052185E0,3.426078796E1,-4.191818237E1
1.878094129E1,-6.265602112E0,3.509305573E1,-4.144985962E1
1.879095529E1,-6.391029358E0,3.589667511E1,-4.066833496E1
1.880096929E1,-6.762855530E0,3.645344925E1,-4.032699585E1
1.881098329E1,-6.802680969E0,3.690607834E1,-3.973956299E1
1.882099629E1,-7.007331848E0,3.730570602E1,-3.887982178E1
1.883101029E1,-7.399162292E0,3.800028229E1,-3.874584961E1
1.884102429E1,-7.590446472E0,3.849910355E1,-3.800158691E1
1.885103829E1,-7.403022766E0,3.916534805E1,-3.744958496E1
1.886105129E1,-7.348930359E0,3.956983566E1,-3.698709106E1
1.887106529E1,-7.508445740E0,4.016922379E1,-3.635598755E1
1.888107929E1,-7.722099304E0,4.052987289E1,-3.611877441E1
1.889109229E1,-7.792350769E0,4.075249481E1,-3.557067871E1
1.890110629E1,-7.947837830E0,4.113645935E1,-3.480001831E1
1.891112029E1,-7.837501526E0,4.150618362E1,-3.477151489E1
1.892113429E1,-8.328254700E0,4.184515381E1,-3.418692017E1
1.893114729E1,-8.218696594E0,4.249450302E1,-3.368307495E1
1.894116129E1,-8.441383362E0,4.286817169E1,-3.308865356E1
1.895117529E1,-8.480293274E0,4.318660736E1,-3.247576904E1
1.896118829E1,-8.506980896E0,4.341643906E1,-3.167352295E1
1.897120229E1,-8.488349915E0,4.378459549E1,-3.113427734E1
1.898121629E1,-8.597679138E0,4.448415375E1,-3.092037964E1
1.899123029E1,-8.727546692E0,4.446869278E1,-3.067401123E1
1.900124329E1,-8.992759705E0,4.449743271E1,-3.015103149E1
1.901125729E1,-9.127754211E0,4.452435303E1,-2.993588257E1
1.902127129E1,-9.280555725E0,4.475581741E1,-2.898022461E1
1.903128529E1,-9.458595276E0,4.501850891E1,-2.898562622E1
1.904129829E1,-9.573219299E0,4.531102371E1,-2.847616577E1
1.905131229E1,-9.646766663E0,4.562691879E1,-2.804171753E1
1.906132629E1,-9.733390808E0,4.566921997E1,-2.808676147E1
1.907133929E1,-9.766868591E0,4.578021240E1,-2.748278809E1
1.908135329E1,-9.815284729E0,4.592045975E1,-2.739260864E1
1.909136758E1,-9.808296204E0,4.600881195E1,-2.689151001E1
1.910138158E1,-9.913749695E0,4.611643982E1,-2.639974976E1
1.911139458E1,-9.986152649E0,4.631752396E1,-2.674639893E1
1.912140858E1,-1.036219025E1,4.644579315E1,-2.625225830E1
1.913142258E1,-1.020761871E1,4.665011215E1,-2.613375854E1
1.914143558E1,-1.000270844E1,4.663103485E1,-2.562951660E1
1.915144958E1,-1.028528595E1,4.710886765E1,-2.529312134E1
1.916146358E1,-1.057146454E1,4.700191498E1,-2.496716309E1
1.917147758E1,-1.050882721E1,4.721805573E1,-2.429718018E1
1.918149058E1,-1.056937408E1,4.727152634E1,-2.404187012E1
1.919150458E1,-1.073349762E1,4.765482330E1,-2.362838745E1
1.920151858E1,-1.089467621E1,4.741348648E1,-2.324902344E1
1.921153158E1,-1.066138458E1,4.758132935E1,-2.332440186E1
1.922154558E1,-1.075632477E1,4.770406723E1,-2.321084595E1
1.923155958E1,-1.090172577E1,4.763915253E1,-2.233789062E1
1.924157358E1,-1.099475861E1,4.815922928E1,-2.192169189E1
1.925158658E1,-1.085950470E1,4.853255463E1,-2.153518677E1
1.926160058E1,-1.112058258E1,4.855606079E1,-2.154516602E1
1.927161458E1,-1.106061554E1,4.869091797E1,-2.072994995E1
1.928162858E1,-1.148812103E1,4.873602295E1,-2.023007202E1
1.929164158E1,-1.140221405E1,4.894330597E1,-1.993334961E1
1.930165558E1,-1.156374359E1,4.901189804E1,-1.954904175E1
1.931166958E1,-1.192142487E1,4.901794815E1,-1.945080566E1
1.932168258E1,-1.199898529E1,4.895932770E1,-1.935897827E1
1.933169658E1,-1.171849823E1,4.895374298E1,-1.879190063E1
1.934171058E1,-1.177893829E1,4.928462219E1,-1.858038330E1
1.935172458E1,-1.178107452E1,4.937951660E1,-1.838388062E1
1.936173758E1,-1.149018097E1,4.932996750E1,-1.843197632E1
1.937175158E1,-1.174691010E1,4.946504593E1,-1.870162964E1
1.938176558E1,-1.174691010E1,4.946504593E1,-1.870162964E1
1.939177858E1,-1.200626373E1,4.966119385E1,-1.832412720E1
1.940179258E1,-1.150441742E1,4.951956940E1,-1.810018921E1
1.941180658E1,-1.167035675E1,4.950016785E1,-1.806585693E1
1.942182058E1,-1.159854889E1,4.939777756E1,-1.826126099E1
1.943183358E1,-1.157970428E1,4.949776077E1,-1.807907104E1
1.944184758E1,-1.149216461E1,4.952841187E1,-1.797238159E1
1.945186158E1,-1.111061859E1,4.933812332E1,-1.809841919E1
1.946187558E1,-1.110916901E1,4.946451569E1,-1.844174194E1
1.947188858E1,-1.086594391E1,4.908280945E1,-1.878488159E1
1.948190258E1,-1.084555817E1,4.914844894E1,-1.900131226E1
1.949191658E1,-1.062293243E1,4.906056595E1,-1.870599365E1
1.950192958E1,-1.029387665E1,4.930119705E1,-1.926113892E1
1.951194358E1,-1.035767365E1,4.911276245E1,-1.954824829E1
1.952195758E1,-1.018996429E1,4.905886078E1,-2.007220459E1
1.953197158E1,-1.005686188E1,4.895752335E1,-2.046447754E1
1.954198458E1,-9.940452576E0,4.902398682E1,-2.076763916E1
1.955199858E1,-9.774726868E0,4.885160065E1,-2.124447632E1
1.956201258E1,-9.536293030E0,4.870687103E1,-2.150555420E1
1.957202558E1,-9.418098450E0,4.861746216E1,-2.224649048E1
1.958203958E1,-9.349418640E0,4.826055145E1,-2.250869751E1
1.959205358E1,-9.332176208E0,4.812089920E1,-2.270440674E1
1.960206758E1,-9.401268005E0,4.771101379E1,-2.397817993E1
1.961208058E1,-9.120079041E0,4.754787445E1,-2.464028931E1
1.962209458E1,-9.404304504E0,4.734445953E1,-2.513497925E1
1.963210858E1,-9.484825134E0,4.682167816E1,-2.578405762E1
1.964212258E1,-9.389030457E0,4.651588440E1,-2.678442383E1
1.965213558E1,-9.477912903E0,4.599055099E1,-2.746878052E1
1.966214958E1,-9.577293396E0,4.555605316E1,-2.798532104E1
1.967216358E1,-9.752647400E0,4.512507248E1,-2.865518188E1
1.968217658E1,-9.686775208E0,4.474272156E1,-2.969485474E1
1.969219058E1,-9.810462952E0,4.421739960E1,-3.003027344E1
1.970220458E1,-9.706779480E0,4.356750107E1,-3.115997314E1
1.971221858E1,-9.836509705E0,4.295472336E1,-3.205090332E1
1.972223158E1,-9.812294006E0,4.220566940E1,-3.279937744E1
1.973224558E1,-9.738044739E0,4.179126740E1,-3.405065918E1
1.974225958E1,-9.573554993E0,4.124941254E1,-3.443545532E1
1.975227258E1,-9.459831238E0,4.057062912E1,-3.590319824E1
1.976228658E1,-9.670417786E0,3.974581909E1,-3.698831177E1
1.977230058E1,-9.366981506E0,3.913141251E1,-3.759020996E1
1.978231458E1,-9.270378113E0,3.822626495E1,-3.834204102E1
1.979232758E1,-8.821083069E0,3.751831436E1,-3.901596069E1
1.980234158E1,-8.801475525E0,3.663695526E1,-4.061456299E1
1.981235558E1,-8.546287537E0,3.571330261E1,-4.123846436E1
1.982236858E1,-8.589790344E0,3.489867401E1,-4.159912109E1
1.983238258E1,-8.236061096E0,3.401199341E1,-4.274884033E1
1.984239658E1,-8.269950867E0,3.279121399E1,-4.330603027E1
1.985241058E1,-8.320091248E0,3.151457787E1,-4.420172119E1
1.986242358E1,-8.078102112E0,3.057081032E1,-4.530560303E1
1.987243758E1,-7.823265076E0,2.948542595E1,-4.616717529E1
1.988245158E1,-7.350028992E0,2.810128975E1,-4.711358643E1
1.989246558E1,-6.597480774E0,2.682960892E1,-4.763241577E1
1.990247858E1,-6.311149597E0,2.555648422E1,-4.852169800E1
1.991249258E1,-5.867179871E0,2.437778854E1,-4.936569214E1
1.992250658E1,-5.323997498E0,2.317530823E1,-5.033050537E1
1.993251958E1,-5.163978577E0,2.177007103E1,-5.029724121E1
1.994253358E1,-4.741828918E0,2.046259308E1,-5.153451538E1
1.995254758E1,-4.573402405E0,1.913506126E1,-5.178808594E1
1.996256158E1,-4.153984070E0,1.794488716E1,-5.227774048E1
1.997257458E1,-3.683860779E0,1.671294022E1,-5.269769287E1
1.998258858E1,-3.272315979E0,1.545275211E1,-5.301473999E1
1.999260258E1,-2.677467346E0,1.409034252E1,-5.346066284E1
2.000261558E1,-2.598365784E0,1.286899948E1,-5.421960449E1
2.001262958E1,-2.500495911E0,1.146893883E1,-5.465121460E1
2.002264358E1,-2.041740417E0,1.037896156E1,-5.440969849E1
2.003265758E1,-1.797889709E0,9.005450249E0,-5.480688477E1
2.004267058E1,-1.359794617E0,7.665859222E0,-5.481613159E1
2.005268458E1,-9.572753906E-1,6.107637405E0,-5.508547974E1
2.006269858E1,-6.322326660E-1,4.519337654E0,-5.518859863E1
2.007271258E1,-5.031127930E-1,3.358003855E0,-5.536987305E1
2.008272558E1,-1.086349487E-1,1.848713756E0,-5.540472412E1
2.009273579E1,-6.154632568E-2,5.846933126E-1,-5.561596680E1
2.010274979E1,-2.150726318E-2,-7.453486919E-1,-5.549465942E1
2.011276279E1,-4.912567139E-2,-2.680763006E0,-5.529592896E1
2.012277679E1,-5.507125854E-1,-3.976988077E0,-5.515365601E1
2.013279079E1,-7.479019165E-1,-5.574206352E0,-5.484414673E1
2.014280479E1,-8.635330200E-1,-7.249557495E0,-5.465432739E1
2.015281779E1,-1.452476501E0,-8.536455154E0,-5.437158203E1
2.016283179E1,-1.603492737E0,-1.012319183E1,-5.401519775E1
2.017284579E1,-1.851600647E0,-1.174761677E1,-5.376745605E1
2.018285879E1,-1.723548889E0,-1.288290405E1,-5.340255737E1
2.019287279E1,-1.431556702E0,-1.416709423E1,-5.320904541E1
2.020288679E1,-1.184753418E0,-1.497324371E1,-5.258776855E1
2.021290079E1,-7.158203125E-1,-1.608042526E1,-5.251062012E1
2.022291379E1,-2.356414795E-1,-1.675949097E1,-5.224118042E1
2.023292779E1,2.424621582E-1,-1.767943573E1,-5.200027466E1
2.024294179E1,7.564773560E-1,-1.851609802E1,-5.188751221E1
2.025295479E1,1.136001587E0,-1.894894981E1,-5.147055054E1
2.026296879E1,1.630699158E0,-1.975252724E1,-5.136672974E1
2.027298279E1,2.064750671E0,-2.004987144E1,-5.117385864E1
2.028299679E1,2.556632996E0,-2.045392227E1,-5.042367554E1
2.029300979E1,3.143630981E0,-2.091844940E1,-5.025115967E1
2.030302379E1,3.607322693E0,-2.123576164E1,-5.032485962E1
2.031303779E1,3.833236694E0,-2.164266777E1,-4.990829468E1
2.032305179E1,4.154983521E0,-2.208828163E1,-4.981118774E1
2.033306479E1,4.412910461E0,-2.219381142E1,-4.956146240E1
2.034307879E1,5.046356201E0,-2.240149307E1,-4.955963135E1
2.035309279E1,5.599205017E0,-2.275809479E1,-4.986227417E1
2.036310579E1,6.033706665E0,-2.325190735E1,-4.920660400E1
2.037311979E1,6.357040405E0,-2.367437744E1,-4.885205078E1
2.038313379E1,6.596138000E0,-2.421083260E1,-4.842864990E1
2.039314779E1,7.001266479E0,-2.465059280E1,-4.760922241E1
2.040316079E1,7.237449646E0,-2.512965012E1,-4.784664917E1
2.041317479E1,7.237449646E0,-2.512965012E1,-4.784664917E1
2.042318879E1,7.353477478E0,-2.564336967E1,-4.743377686E1
2.043320179E1,7.665466309E0,-2.597997665E1,-4.706546021E1
2.044321579E1,7.866851807E0,-2.666955376E1,-4.673089600E1
2.045322979E1,8.181838989E0,-2.709217834E1,-4.640917969E1
2.046324379E1,8.294090271E0,-2.745919609E1,-4.570086670E1
2.047325679E1,8.412612915E0,-2.777743149E1,-4.549472046E1
2.048327079E1,8.456588745E0,-2.817819214E1,-4.533117676E1
2.049328479E1,8.766021729E0,-2.878678131E1,-4.512289429E1
2.050329779E1,9.116104126E0,-2.902501678E1,-4.479354858E1
2.051331179E1,8.943710327E0,-2.948401833E1,-4.426583862E1
2.052332579E1,9.250953674E0,-2.977114487E1,-4.424218750E1
2.053333979E1,9.405174255E0,-3.030471039E1,-4.374462891E1
2.054335279E1,9.447547913E0,-3.036697006E1,-4.342401123E1
2.055336679E1,9.409461975E0,-3.077473831E1,-4.338610840E1
2.056338079E1,9.305244446E0,-3.088243103E1,-4.300573730E1
2.057339479E1,9.396690369E0,-3.121622086E1,-4.310464478E1
2.058340779E1,9.340003967E0,-3.131745148E1,-4.304568481E1
2.059342179E1,9.616584778E0,-3.156172562E1,-4.293435669E1
2.060343579E1,9.178886414E0,-3.177405930E1,-4.281936646E1
2.061344879E1,9.320945740E0,-3.206285477E1,-4.240933228E1
2.062346279E1,9.514686584E0,-3.201177597E1,-4.231195068E1
2.063347679E1,9.423515320E0,-3.231415176E1,-4.219815063E1
2.064349079E1,9.303527832E0,-3.208404160E1,-4.215298462E1
2.065350379E1,9.240394592E0,-3.204137421E1,-4.213769531E1
2.066351779E1,9.331863403E0,-3.198960495E1,-4.213406372E1
2.067353179E1,9.209480286E0,-3.196979523E1,-4.245626831E1
2.068354479E1,9.257575989E0,-3.185593414E1,-4.253720093E1
2.069355879E1,9.083053589E0,-3.178289032E1,-4.259094238E1
2.070357279E1,8.826797485E0,-3.146196747E1,-4.311538696E1
2.071358679E1,8.999122620E0,-3.107405090E1,-4.353677368E1
2.072359979E1,8.993804932E0,-3.062778473E1,-4.314236450E1
2.073361379E1,8.915840149E0,-3.038629532E1,-4.364819336E1
2.074362779E1,8.642547607E0,-2.999961472E1,-4.400408936E1
2.075364179E1,8.213989258E0,-2.945880699E1,-4.444073486E1
2.076365479E1,8.024047852E0,-2.883921051E1,-4.505130005E1
2.077366879E1,8.060089111E0,-2.828273964E1,-4.527029419E1
2.078368279E1,7.892257690E0,-2.789502907E1,-4.578973389E1
2.079369579E1,8.008308411E0,-2.726433945E1,-4.595889282E1
2.080370979E1,7.650688171E0,-2.668726730E1,-4.618695068E1
2.081372379E1,7.566886902E0,-2.621669197E1,-4.689001465E1
2.082373779E1,7.141502380E0,-2.560880089E1,-4.766433716E1
