"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.539630229E1,2.875747085E-1,-6.944122165E-2,7.139621377E-1
1.540631529E1,2.644549906E-1,-7.037919015E-2,7.014524937E-1
1.541632929E1,2.355107069E-1,-4.014953971E-2,6.907886863E-1
1.542634329E1,2.119619697E-1,-1.402979158E-2,6.945599914E-1
1.543635629E1,1.881156862E-1,6.146397907E-3,7.104083896E-1
1.544637029E1,1.894475371E-1,-5.304582044E-2,7.544690967E-1
1.545638429E1,2.198283225E-1,-1.903351098E-1,8.437231183E-1
1.546639829E1,2.543889582E-1,-3.722207546E-1,9.563927054E-1
1.547641129E1,2.589413822E-1,-5.289087892E-1,1.066357732E0
1.548642529E1,2.866680920E-1,-6.843492389E-1,1.171707273E0
1.549643929E1,2.806614935E-1,-8.287987709E-1,1.260362387E0
1.550645229E1,2.238626778E-1,-8.352729082E-1,1.305205584E0
1.551646629E1,1.562793702E-1,-6.756989956E-1,1.312931061E0
1.552648029E1,6.994821131E-2,-4.390842915E-1,1.298414469E0
1.553649429E1,-5.404445902E-2,-2.364358306E-1,1.254094124E0
1.554650729E1,-1.984522343E-1,-2.175815403E-2,1.155458331E0
1.555652129E1,-3.552279174E-1,1.953637302E-1,1.066191196E0
1.556653529E1,-4.678694904E-1,3.195634484E-1,9.901340604E-1
1.557654829E1,-5.640480518E-1,3.742879927E-1,9.078214169E-1
1.558656229E1,-6.250871420E-1,4.115695655E-1,8.260413408E-1
1.559657629E1,-6.511829495E-1,4.434943497E-1,7.681010365E-1
1.560659029E1,-6.548381448E-1,4.619386196E-1,7.305490971E-1
1.561660329E1,-6.129708290E-1,4.391539395E-1,7.145816684E-1
1.562661729E1,-5.364794731E-1,3.562662601E-1,7.297440767E-1
1.563663129E1,-4.322890043E-1,2.616839707E-1,7.686493397E-1
1.564664429E1,-3.203603327E-1,1.969409138E-1,8.354222775E-1
1.565665829E1,-1.918486208E-1,1.605700403E-1,9.280334711E-1
1.566667229E1,-4.064205661E-2,1.324222833E-1,1.027276993E0
1.567668629E1,9.770493209E-2,1.305510402E-1,1.096653700E0
1.568669929E1,1.784961820E-1,1.885469705E-1,1.125374794E0
1.569671329E1,2.123220414E-1,1.872184724E-1,1.116026402E0
1.570672729E1,2.122690529E-1,1.632630676E-1,1.032778144E0
1.571674029E1,1.962437779E-1,1.284755170E-1,8.542052507E-1
1.572675429E1,1.745347530E-1,7.082100958E-2,6.193717122E-1
1.573676829E1,1.528233141E-1,6.179753225E-3,3.677392304E-1
1.574678229E1,1.354754865E-1,-9.626007080E-2,1.344718933E-1
1.575679529E1,1.140715182E-1,-1.913778186E-1,-4.169797897E-2
1.576680929E1,7.975961268E-2,-2.259927839E-1,-1.169842035E-1
1.577682329E1,5.343655497E-2,-1.919118166E-1,-5.964035541E-2
1.578683629E1,3.881473839E-2,-1.222477853E-1,3.506351635E-2
1.579685029E1,2.413064986E-2,-7.161892205E-2,1.112667546E-1
1.580686429E1,-1.558773406E-2,-3.767853230E-2,1.606963575E-1
1.581687829E1,-6.413235515E-2,-2.059346065E-2,1.592203379E-1
1.582689129E1,-1.174392551E-1,-5.611628294E-4,1.208380684E-1
1.583690529E1,-1.511255801E-1,2.305572154E-3,6.468858570E-2
1.584691929E1,-1.553685218E-1,-2.098403685E-2,-3.251318354E-3
1.585693229E1,-1.167978719E-1,-9.420577437E-3,-7.299876213E-2
1.586694629E1,-1.999383420E-2,-1.949558221E-2,-1.192570627E-1
1.587696029E1,9.821879864E-2,-7.096558064E-2,-1.528860927E-1
1.588697429E1,1.928070933E-1,-1.635019034E-1,-1.838426739E-1
1.589698729E1,2.551808059E-1,-1.915837377E-1,-1.889303923E-1
1.590700129E1,2.882585824E-1,-3.293869644E-2,-1.943264902E-1
1.591701529E1,3.864109814E-1,1.317335367E-1,-2.100764364E-1
1.592702929E1,6.103847027E-1,2.794348598E-1,-2.039053589E-1
1.593704229E1,8.802600503E-1,7.883483171E-2,-1.555583030E-1
1.594705629E1,1.097101331E0,-2.658514380E-1,-7.215289772E-2
1.595707029E1,1.267480016E0,-4.949944317E-1,1.339960843E-3
1.596708329E1,1.279462099E0,-5.887877345E-1,3.426675126E-2
1.597709729E1,1.086773276E0,-6.439501047E-1,4.817056656E-2
1.598711129E1,6.129420400E-1,-5.287995338E-1,6.603063084E-4
1.599712529E1,1.920644939E-2,-4.620113671E-1,-1.420211494E-1
1.600713829E1,-4.642672837E-1,-3.111481071E-1,-3.542881310E-1
1.601715229E1,-7.524277568E-1,-2.044149637E-1,-5.716524720E-1
1.602716629E1,-8.990526199E-1,-1.603540182E-1,-6.867460608E-1
1.603717929E1,-9.587783217E-1,-1.189548150E-1,-6.746560335E-1
1.604719329E1,-9.531214833E-1,-1.035332456E-1,-5.899025798E-1
1.605720729E1,-8.978767395E-1,-7.672330737E-2,-4.711584151E-1
1.606722129E1,-8.197481632E-1,-4.978090897E-2,-3.473003805E-1
1.607723429E1,-7.628345490E-1,-7.288033515E-2,-2.558401227E-1
1.608724908E1,-7.886568308E-1,-1.311425865E-1,-2.347132564E-1
1.609726308E1,-8.812037110E-1,-1.218922883E-1,-3.036726415E-1
1.610727608E1,-1.016164184E0,-3.450864181E-2,-4.603091180E-1
1.611729008E1,-1.145100474E0,8.302291483E-2,-6.736147404E-1
1.612730408E1,-1.189839244E0,1.588140875E-1,-8.529328704E-1
1.613731808E1,-1.098166227E0,1.520384103E-1,-9.211180210E-1
1.614733108E1,-9.267025590E-1,7.705284655E-2,-8.917047381E-1
1.615734508E1,-7.285735607E-1,-2.104254812E-2,-8.183203340E-1
1.616735908E1,-5.792109966E-1,-9.930939227E-2,-7.398047447E-1
1.617737208E1,-5.034258366E-1,-1.271887124E-1,-6.722626686E-1
1.618738608E1,-4.256056249E-1,-1.133477241E-1,-6.106213927E-1
1.619740008E1,-2.930034697E-1,-1.224745065E-1,-5.441366434E-1
1.620741408E1,-8.947003633E-2,-1.634155512E-1,-4.719860256E-1
1.621742708E1,1.096126214E-1,-2.443123907E-1,-3.824132979E-1
1.622744108E1,2.646642625E-1,-3.194057941E-1,-2.667572796E-1
1.623745508E1,3.402943611E-1,-3.481814563E-1,-1.467637867E-1
1.624746808E1,3.565478921E-1,-3.240945041E-1,-5.148175359E-2
1.625748208E1,3.611367941E-1,-3.049621582E-1,-4.129480943E-2
1.626749608E1,3.483147323E-1,-3.303335607E-1,-9.567416459E-2
1.627751008E1,3.416600525E-1,-3.794036508E-1,-1.341115534E-1
1.628752308E1,3.345523179E-1,-4.281235039E-1,-1.243351027E-1
1.629753708E1,3.457687795E-1,-4.064777195E-1,-1.107151955E-1
1.630755108E1,3.753035069E-1,-3.005054891E-1,-1.177307665E-1
1.631756408E1,4.195104241E-1,-1.713127494E-1,-1.335504800E-1
1.632757808E1,4.530247152E-1,-8.009442687E-2,-1.427887082E-1
1.633759208E1,4.760277867E-1,-4.062692076E-2,-1.427924186E-1
1.634760608E1,4.833869040E-1,-1.729587908E-3,-1.560954303E-1
1.635761908E1,4.760797024E-1,4.015038535E-2,-1.808147430E-1
1.636763308E1,4.646590054E-1,6.070226431E-2,-1.904756278E-1
1.637764708E1,4.561037421E-1,4.835541919E-2,-1.842740923E-1
1.638766008E1,4.534749389E-1,3.119294718E-2,-1.682312042E-1
1.639767408E1,4.473676980E-1,4.426792637E-2,-1.386227012E-1
1.640768808E1,4.347935915E-1,9.533111006E-2,-9.146956354E-2
1.641770208E1,4.327890277E-1,1.816720665E-1,-4.020852596E-2
1.642771508E1,4.496716261E-1,2.452366501E-1,-1.555484440E-2
1.643772908E1,4.713687599E-1,3.291673660E-1,-1.917752437E-2
1.644774308E1,4.591379166E-1,4.574491978E-1,-3.808650002E-2
1.645775608E1,4.330514967E-1,5.681352615E-1,-6.048666686E-2
1.646777008E1,4.293259978E-1,5.942521095E-1,-9.142327309E-2
1.647778408E1,4.605919719E-1,5.630784035E-1,-1.109040082E-1
1.648779808E1,4.861151576E-1,5.261411667E-1,-1.036562175E-1
1.649781108E1,5.044989586E-1,5.109112859E-1,-6.156207994E-2
1.650782508E1,5.348874927E-1,5.064137578E-1,-1.989718713E-2
1.651783908E1,5.949184299E-1,5.225940347E-1,-3.639846109E-4
1.652785208E1,6.676035523E-1,6.459740400E-1,-8.151237853E-4
1.653786608E1,7.394419312E-1,7.946804762E-1,-1.923324168E-2
1.654788008E1,7.856307030E-1,8.601955771E-1,-7.899510860E-2
1.655789408E1,7.529333830E-1,8.125975728E-1,-1.454651654E-1
1.656790708E1,6.383319497E-1,6.914833784E-1,-1.765317321E-1
1.657792108E1,5.020870566E-1,5.840296149E-1,-1.887143701E-1
1.658793508E1,4.152145386E-1,4.306710362E-1,-1.423192024E-1
1.659794808E1,3.770642579E-1,2.296411842E-1,-7.198110223E-2
1.660796208E1,3.216553330E-1,1.774704456E-2,8.662058972E-4
1.661797608E1,1.163189858E-1,-3.348478675E-1,1.445077658E-1
1.662799008E1,-5.202581733E-2,-5.493673682E-1,2.239535898E-1
1.663800308E1,-1.520621032E-1,-5.444440246E-1,2.160671949E-1
1.664801708E1,-2.806847990E-1,-5.742349029E-1,2.149228305E-1
1.665803108E1,-3.844364285E-1,-6.737597585E-1,2.067738175E-1
1.666804408E1,-4.559702873E-1,-8.058853149E-1,1.969022751E-1
1.667805808E1,-5.293101668E-1,-9.427309632E-1,1.954135597E-1
1.668807208E1,-6.369228959E-1,-1.170340657E0,2.194411457E-1
1.669808608E1,-7.661852241E-1,-1.481061339E0,2.615941465E-1
1.670809908E1,-9.003446102E-1,-1.843704581E0,3.104162812E-1
1.671811308E1,-9.940696955E-1,-2.168932438E0,3.351408541E-1
1.672812708E1,-1.010098934E0,-2.342738390E0,3.042330146E-1
1.673814008E1,-1.021178246E0,-2.467521429E0,2.523357272E-1
1.674815408E1,-1.010894418E0,-2.399505615E0,2.100319564E-1
1.675816808E1,-8.692148924E-1,-1.932143331E0,1.488322765E-1
1.676818208E1,-6.544027328E-1,-9.609647393E-1,8.322902024E-2
1.677819508E1,-4.453904927E-1,2.758678198E-1,1.641655574E-3
1.678820908E1,-3.768053055E-1,6.308959723E-1,-5.809783936E-2
1.679822308E1,-4.135781229E-1,2.867960036E-1,-9.022345394E-2
1.680823608E1,-4.568017721E-1,1.183901168E-2,-1.093777120E-1
1.681825008E1,-4.387218058E-1,4.686899111E-2,-1.171976328E-1
1.682826408E1,-3.920570910E-1,1.441859454E-1,-9.218975157E-2
1.683827808E1,-3.444397449E-1,1.465204656E-1,-6.647582352E-2
1.684829108E1,-2.982581556E-1,1.299223155E-1,-4.555270448E-2
1.685830508E1,-2.589812577E-1,1.719759703E-1,-2.624450997E-2
1.686831908E1,-2.226554751E-1,2.451567054E-1,-1.202775724E-2
1.687833208E1,-1.913116127E-1,2.768050432E-1,-1.143095084E-2
1.688834608E1,-1.663740426E-1,2.547002733E-1,-1.742812246E-2
1.689836008E1,-1.506282091E-1,2.234683037E-1,-2.157784626E-2
1.690837408E1,-1.507214159E-1,1.898078173E-1,-2.606553957E-2
1.691838708E1,-1.783542931E-1,1.494290978E-1,-2.212803625E-2
1.692840108E1,-2.237548083E-1,1.149635389E-1,-1.933278143E-2
1.693841508E1,-2.793616951E-1,1.026350409E-1,-1.752053760E-2
1.694842808E1,-3.440469205E-1,7.714006305E-2,-2.389880829E-2
1.695844208E1,-3.761489987E-1,3.749931231E-2,-3.629688174E-2
1.696845608E1,-3.800928891E-1,1.934454218E-2,-5.230594054E-2
1.697847008E1,-3.653323352E-1,3.236512840E-2,-6.747607142E-2
1.698848308E1,-3.608696759E-1,6.024869531E-2,-8.610195667E-2
1.699849708E1,-3.570896983E-1,8.494225889E-2,-9.673944861E-2
1.700851108E1,-3.590873480E-1,9.665191174E-2,-1.042056233E-1
1.701852408E1,-3.454667330E-1,1.009689569E-1,-1.150750145E-1
1.702853808E1,-3.285021484E-1,8.716765791E-2,-1.251747906E-1
1.703855208E1,-3.127565980E-1,7.303946465E-2,-1.212562621E-1
1.704856608E1,-2.810290158E-1,5.335098505E-2,-1.012439430E-1
1.705857908E1,-2.298282683E-1,2.953711152E-2,-7.978358120E-2
1.706859308E1,-1.954476535E-1,1.658988744E-2,-7.139462233E-2
1.707860708E1,-1.832693517E-1,3.982171789E-2,-7.416010648E-2
1.708862308E1,-1.804024577E-1,8.462487906E-2,-7.306873798E-2
1.709863708E1,-1.657744050E-1,1.237566397E-1,-3.709635139E-2
1.710865108E1,-1.311487854E-1,1.235736683E-1,-7.957641967E-3
1.711866508E1,-8.171557635E-2,1.062713787E-1,-3.167933784E-3
1.712867808E1,-4.065789748E-3,1.164300069E-1,2.048706263E-2
1.713869208E1,8.102521300E-2,1.527106911E-1,4.736862332E-2
1.714870608E1,1.849231124E-1,1.988539547E-1,7.215945423E-2
1.715871908E1,3.263998628E-1,2.530437410E-1,9.145841002E-2
1.716873308E1,4.806885123E-1,2.918252051E-1,1.157821268E-1
1.717874708E1,6.512194872E-1,3.042134941E-1,1.388219446E-1
1.718876108E1,8.344238997E-1,3.106397092E-1,1.657228023E-1
1.719877408E1,1.003779650E0,3.259985447E-1,2.043972164E-1
1.720878808E1,1.168634653E0,3.648388684E-1,2.621777058E-1
1.721880208E1,1.337426424E0,4.103154838E-1,3.256477416E-1
1.722881508E1,1.512394547E0,4.467640519E-1,3.990221024E-1
1.723882908E1,1.692268014E0,4.613042474E-1,4.718382061E-1
1.724884308E1,1.853803039E0,5.103210807E-1,5.275105238E-1
1.725885708E1,1.981228232E0,5.871190429E-1,5.658973455E-1
1.726887008E1,2.087596178E0,6.552040577E-1,6.042607427E-1
1.727888408E1,2.170767784E0,6.844725013E-1,6.374258995E-1
1.728889808E1,2.234860659E0,6.303535700E-1,6.621581316E-1
1.729891108E1,2.284695864E0,4.906765819E-1,6.873316765E-1
1.730892508E1,2.306877613E0,3.771819770E-1,6.885886788E-1
1.731893908E1,2.271502018E0,2.810035050E-1,6.811643839E-1
1.732895308E1,2.214111328E0,1.956151128E-1,6.648575664E-1
1.733896608E1,2.161788940E0,1.766309589E-1,6.425919533E-1
1.734898008E1,2.105077982E0,2.133136094E-1,6.144657731E-1
1.735899408E1,2.053475142E0,2.479284555E-1,5.788823366E-1
1.736900708E1,1.982710719E0,2.938235402E-1,5.341029167E-1
1.737902108E1,1.911708474E0,3.319445550E-1,5.021412373E-1
1.738903508E1,1.850783944E0,3.232626319E-1,4.957818985E-1
1.739904908E1,1.808251739E0,2.367697507E-1,5.021095276E-1
1.740906208E1,1.741363287E0,1.841829717E-1,4.906508029E-1
1.741907608E1,1.709759951E0,1.745434552E-1,4.826725423E-1
1.742909008E1,1.715618372E0,1.752819419E-1,4.600655138E-1
1.743910308E1,1.726874828E0,2.248406261E-1,4.296513796E-1
1.744911708E1,1.715265274E0,3.328534067E-1,3.946720958E-1
1.745913108E1,1.700517654E0,4.391772449E-1,3.660076559E-1
1.746914508E1,1.664105415E0,5.444011092E-1,3.429998159E-1
1.747915808E1,1.580548167E0,6.985194087E-1,3.189589679E-1
1.748917208E1,1.535919428E0,7.664899230E-1,3.067361116E-1
1.749918608E1,1.537803888E0,7.164173126E-1,2.978248894E-1
1.750919908E1,1.563644052E0,6.710634232E-1,2.898012996E-1
1.751921308E1,1.592030287E0,6.599316597E-1,2.732242644E-1
1.752922708E1,1.619653344E0,6.267385483E-1,2.534806430E-1
1.753924108E1,1.644841433E0,5.809814930E-1,2.393634766E-1
1.754925408E1,1.663881540E0,5.452639461E-1,2.223384231E-1
1.755926808E1,1.784116030E0,2.351611853E-1,2.435648590E-1
1.756928208E1,1.796178460E0,2.850716934E-3,2.366752625E-1
1.757929508E1,1.772760868E0,5.526991561E-2,2.224489301E-1
1.758930908E1,1.737044215E0,2.510402203E-1,2.012352496E-1
1.759932308E1,1.708284974E0,4.265401959E-1,1.861926317E-1
1.760933708E1,1.694205642E0,4.562999606E-1,1.893261075E-1
1.761935008E1,1.674990296E0,3.644967377E-1,2.008930147E-1
1.762936408E1,1.639113307E0,2.227318734E-1,1.916933954E-1
1.763937808E1,1.577295423E0,1.041329354E-1,1.678970009E-1
1.764939108E1,1.485332727E0,3.397568315E-2,1.309522986E-1
1.765940508E1,1.346581459E0,4.220180213E-2,8.536612988E-2
1.766941908E1,1.160903931E0,1.859405935E-1,3.552613780E-2
1.767943308E1,1.000736833E0,3.573340178E-1,-1.126504689E-2
1.768944608E1,9.076561928E-1,3.739305735E-1,-2.041859739E-2
1.769946008E1,8.127949238E-1,3.041437864E-1,3.478532657E-3
1.770947408E1,7.051515579E-1,2.583414018E-1,3.052746132E-2
1.771948708E1,6.218330264E-1,2.366550863E-1,3.883277625E-2
1.772950108E1,5.727680326E-1,1.759035885E-1,4.193083197E-2
1.773951508E1,5.374149680E-1,1.022598594E-1,5.071022734E-2
1.774952908E1,5.205731392E-1,5.507849529E-2,5.239733681E-2
1.775954208E1,5.046660900E-1,4.726826400E-2,4.533483088E-2
1.776955608E1,4.815373123E-1,6.435084343E-2,5.055515841E-2
1.777957008E1,4.716399908E-1,7.493152469E-2,6.002587080E-2
1.778958308E1,4.724051058E-1,8.422382921E-2,7.165163010E-2
1.779959708E1,4.835111797E-1,7.208906859E-2,8.301559836E-2
1.780961108E1,4.875416160E-1,3.816545382E-2,8.926257491E-2
1.781962508E1,4.900917411E-1,1.577722607E-3,9.602576494E-2
1.782963808E1,4.872296453E-1,-1.983222738E-2,9.673256427E-2
1.783965208E1,4.773105383E-1,-1.298135333E-2,9.178059548E-2
1.784966608E1,4.552321434E-1,2.768111974E-2,9.551115334E-2
1.785967908E1,4.530389905E-1,8.700513095E-2,1.009627506E-1
1.786969308E1,4.650264084E-1,1.550984383E-1,1.125440374E-1
1.787970708E1,5.074952245E-1,1.977329403E-1,1.160286739E-1
1.788972108E1,5.624077320E-1,2.249392569E-1,1.157439873E-1
1.789973408E1,6.192060113E-1,2.252371311E-1,1.094128937E-1
1.790974808E1,6.550862789E-1,1.993687749E-1,9.919460863E-2
1.791976208E1,6.731354594E-1,1.429939121E-1,7.601843029E-2
1.792977508E1,6.613147259E-1,9.257389605E-2,6.586273760E-2
1.793978908E1,6.111881137E-1,6.298436970E-2,5.376907811E-2
1.794980308E1,5.498651266E-1,5.828149244E-2,4.357130080E-2
1.795981708E1,4.744527638E-1,7.237146795E-2,3.058660217E-2
1.796983008E1,3.945616484E-1,8.546782285E-2,1.744496636E-2
1.797984408E1,2.936953306E-1,5.954707786E-2,-2.468039747E-3
1.798985808E1,1.764488369E-1,-2.575130574E-2,-2.578002028E-2
1.799987108E1,5.356334150E-2,-1.198606268E-1,-3.626168147E-2
1.800988508E1,-5.624864250E-2,-1.798685789E-1,-4.092354700E-2
1.801989908E1,-1.555134505E-1,-1.924933940E-1,-5.306548998E-2
1.802991308E1,-2.466737181E-1,-1.722967923E-1,-6.224886701E-2
1.803992608E1,-3.475146592E-1,-1.208045855E-1,-8.353334665E-2
1.804994008E1,-4.356698096E-1,-6.394955516E-2,-1.132483631E-1
1.805995408E1,-5.244901180E-1,-1.962457597E-2,-1.357243359E-1
1.806996708E1,-5.953602791E-1,-6.249382161E-3,-1.546607465E-1
1.807998108E1,-6.518700719E-1,-3.165785968E-2,-1.688839346E-1
1.808999529E1,-7.058755159E-1,-5.705403164E-2,-1.710381657E-1
1.810000929E1,-7.461912036E-1,-8.260966837E-2,-1.811655760E-1
1.811002229E1,-7.691332698E-1,-9.522266686E-2,-1.921005100E-1
1.812003629E1,-7.877762318E-1,-7.195941359E-2,-1.989605874E-1
1.813005029E1,-8.021820784E-1,-4.230565205E-2,-2.114414871E-1
1.814006329E1,-8.317362666E-1,-3.220288455E-2,-2.136050314E-1
1.815007729E1,-8.680583239E-1,-4.927694052E-2,-2.122561485E-1
1.816009129E1,-9.157983065E-1,-1.008292586E-1,-2.114003003E-1
1.817010529E1,-9.580051303E-1,-1.477570832E-1,-2.110673934E-1
1.818011829E1,-9.894334078E-1,-1.723459363E-1,-2.069317549E-1
1.819013229E1,-1.011543155E0,-1.981290579E-1,-1.991896778E-1
1.820014629E1,-1.045685172E0,-2.685178816E-1,-1.936840713E-1
1.821015929E1,-1.097791553E0,-3.693089187E-1,-1.855755448E-1
1.822017329E1,-1.178081989E0,-4.928935468E-1,-1.853683293E-1
1.823018729E1,-1.283369303E0,-6.343888640E-1,-1.993821412E-1
1.824020129E1,-1.419999242E0,-7.663159966E-1,-2.184557021E-1
1.825021429E1,-1.567447543E0,-8.738299608E-1,-2.240054607E-1
1.826022829E1,-1.690411329E0,-9.804643393E-1,-2.022461444E-1
1.827024229E1,-1.785739422E0,-1.046145320E0,-1.695816666E-1
1.828025629E1,-1.828135848E0,-1.002631426E0,-1.433881372E-1
1.829026929E1,-1.876521707E0,-9.122020006E-1,-1.358295530E-1
1.830028329E1,-1.942119479E0,-8.656107187E-1,-1.459669620E-1
1.831029729E1,-1.993844986E0,-8.340823054E-1,-1.514323056E-1
1.832031029E1,-2.022080660E0,-7.794918418E-1,-1.614763290E-1
1.833032429E1,-2.014017820E0,-6.545214057E-1,-1.512335390E-1
1.834033829E1,-1.954547286E0,-5.023481250E-1,-1.505481154E-1
1.835035229E1,-1.872056365E0,-3.837423921E-1,-1.662759483E-1
1.836036529E1,-1.813033462E0,-3.196423650E-1,-1.906078905E-1
1.837037929E1,-1.778180718E0,-2.945415378E-1,-2.138218582E-1
1.838039329E1,-1.757360220E0,-2.525393665E-1,-2.164018750E-1
1.839040629E1,-1.748553157E0,-2.186013907E-1,-1.933077425E-1
1.840042029E1,-1.715098500E0,-2.221094668E-1,-1.908654869E-1
1.841043429E1,-1.649602413E0,-2.612028122E-1,-1.823710650E-1
1.842044829E1,-1.586478353E0,-2.461229563E-1,-1.927376390E-1
1.843046129E1,-1.541361451E0,-1.537573338E-1,-2.279752493E-1
1.844047529E1,-1.510391831E0,-5.490770936E-2,-2.646104991E-1
1.845048929E1,-1.510795236E0,1.439732779E-2,-3.001959324E-1
1.846050229E1,-1.523637891E0,1.970986649E-2,-3.518284857E-1
1.847051629E1,-1.567703366E0,-7.490132749E-2,-3.363054693E-1
1.848053029E1,-1.636169314E0,-1.899726540E-1,-3.398168087E-1
1.849054429E1,-1.708727717E0,-2.783312798E-1,-3.271681666E-1
1.850055729E1,-1.843171716E0,-2.629532516E-1,-2.441337407E-1
1.851057129E1,-1.930778265E0,-1.145222336E-1,-3.474100530E-1
1.852058529E1,-1.993031144E0,-6.766553223E-2,-3.568412960E-1
1.853059829E1,-2.063651085E0,-5.017761886E-2,-3.764211237E-1
1.854061229E1,-2.090713739E0,-5.110119656E-2,-4.169789851E-1
1.855062629E1,-2.111262798E0,-1.118492335E-1,-4.155440629E-1
1.856064029E1,-2.133603334E0,-1.469548941E-1,-4.146076739E-1
1.857065329E1,-2.200082064E0,-8.366354555E-2,-3.296419084E-1
1.858066729E1,-2.259771824E0,2.467411570E-2,-3.916461468E-1
1.859068129E1,-2.311668158E0,1.023365743E-2,-4.256294370E-1
1.860069529E1,-2.378940344E0,-4.737922922E-2,-4.831936955E-1
1.861070829E1,-2.468469858E0,-1.086473837E-1,-5.443574190E-1
1.862072229E1,-2.615411282E0,-1.742113233E-1,-5.812926292E-1
1.863073629E1,-2.756219149E0,-2.398771495E-1,-6.227257848E-1
1.864074929E1,-2.856188774E0,-3.201339245E-1,-6.389590502E-1
1.865076329E1,-2.890698910E0,-3.605018556E-1,-6.428733468E-1
1.866077729E1,-2.853211880E0,-3.219756484E-1,-6.274344325E-1
1.867079129E1,-2.765163183E0,-2.274595201E-1,-5.997729897E-1
1.868080429E1,-2.642549992E0,-1.321178377E-1,-5.722463131E-1
1.869081829E1,-2.506604433E0,-7.835925370E-2,-5.661770105E-1
1.870083229E1,-2.376809835E0,-5.694857240E-2,-5.914506316E-1
1.871084529E1,-2.289604425E0,-7.874628156E-2,-6.126651168E-1
1.872085929E1,-2.241116524E0,-9.855992347E-2,-6.166103482E-1
1.873087329E1,-2.210451365E0,-8.215165883E-2,-6.000609398E-1
1.874088729E1,-2.170482159E0,-3.578982502E-2,-5.729262233E-1
1.875090029E1,-2.090124130E0,-5.761883222E-3,-5.538572073E-1
1.876091429E1,-1.971844912E0,-5.096760113E-3,-5.432794094E-1
1.877092829E1,-1.825548410E0,-2.411892079E-2,-5.332166553E-1
1.878094129E1,-1.676590085E0,-2.127944678E-2,-5.240873098E-1
1.879095529E1,-1.554563522E0,-3.956843913E-2,-5.169910789E-1
1.880096929E1,-1.483015895E0,-9.184191376E-2,-5.180029869E-1
1.881098329E1,-1.464040399E0,-1.388397813E-1,-5.151222348E-1
1.882099629E1,-1.490912199E0,-1.128015071E-1,-4.875381291E-1
1.883101029E1,-1.560964465E0,7.076965272E-2,-4.394611418E-1
1.884102429E1,-1.612934232E0,2.652882040E-1,-4.117535949E-1
1.885103829E1,-1.608933926E0,3.335170448E-1,-4.013981521E-1
1.886105129E1,-1.528442621E0,3.139217198E-1,-4.089236557E-1
1.887106529E1,-1.414347768E0,2.543361485E-1,-4.220908582E-1
1.888107929E1,-1.311973572E0,1.711938530E-1,-4.356343746E-1
1.889109229E1,-1.222018600E0,6.873298436E-2,-4.355387688E-1
1.890110629E1,-1.166998148E0,3.191537783E-2,-4.385121763E-1
1.891112029E1,-1.162615418E0,6.286211312E-2,-4.335163534E-1
1.892113429E1,-1.183661342E0,1.172012538E-1,-4.167107344E-1
1.893114729E1,-1.228390813E0,2.157864124E-1,-3.659482300E-1
1.894116129E1,-1.261194229E0,3.056970835E-1,-3.413484097E-1
1.895117529E1,-1.233833909E0,3.016554713E-1,-3.252266943E-1
1.896118829E1,-1.168590188E0,2.226213664E-1,-3.333530426E-1
1.897120229E1,-1.081697345E0,1.260301024E-1,-3.502494693E-1
1.898121629E1,-1.007733703E0,5.016136542E-2,-3.745678067E-1
1.899123029E1,-9.588814974E-1,2.108884277E-3,-3.929374814E-1
1.900124329E1,-9.231781363E-1,-6.067807786E-3,-4.005789757E-1
1.901125729E1,-9.036324024E-1,4.357990623E-2,-3.797487915E-1
1.902127129E1,-9.027874470E-1,9.479388595E-2,-3.556149304E-1
